Name,Longitude,Latitude
Paulownia tomentosa,11.14294,46.075289
Paulownia tomentosa,11.142915,46.075349
Ostrya carpinifolia,11.14308,46.075421
Quercus robur,11.143086,46.075365
Quercus robur,11.14308,46.07531
Cupressus,11.143384,46.075117
Celtis australis,11.143518,46.075131
Celtis australis,11.143586,46.075125
Celtis australis,11.143789,46.075152
Tilia cordata,11.143737,46.075064
Liquidambar styraciflua,11.143765,46.075113
Prunus amygdalus,11.143814,46.075289
Arbutus unedo,11.143818,46.07533
Prunus cerasifera,11.14378,46.075349
Carpinus betulus,11.143887,46.075124
Carpinus betulus,11.143887,46.075024
Carpinus betulus,11.143898,46.074956
Magnolia x soulangeana,11.143829,46.074944
Magnolia x soulangeana,11.143861,46.074913
Magnolia x soulangeana,11.14392,46.074917
Magnolia x soulangeana,11.143801,46.074885
Ostrya carpinifolia,11.143794,46.074758
Ostrya carpinifolia,11.143796,46.074799
Ostrya carpinifolia,11.143818,46.074843
Ostrya carpinifolia,11.14388,46.074881
Ostrya carpinifolia,11.143943,46.07488
Ostrya carpinifolia,11.144035,46.07487
Ostrya carpinifolia,11.144139,46.074918
Quercus robur,11.144099,46.075032
Quercus robur,11.144146,46.074874
Quercus robur,11.144136,46.074788
Quercus robur,11.14412,46.074704
Quercus robur,11.144101,46.074626
Quercus robur,11.144099,46.074551
Quercus robur,11.144051,46.074504
Quercus robur,11.144065,46.074434
Quercus robur,11.144054,46.074397
Quercus robur,11.143967,46.074341
Platanus x hispanica,11.14417,46.074246
Platanus x hispanica,11.144153,46.074365
Platanus x hispanica,11.144201,46.074472
Platanus x hispanica,11.144227,46.074592
Platanus x hispanica,11.144246,46.074682
Platanus x hispanica,11.144267,46.074772
Betula pendula,11.139756,46.074406
Quercus ilex,11.139679,46.07449
Quercus ilex,11.139675,46.074531
Aesculus hippocastanum,11.139487,46.074509
Aesculus hippocastanum,11.139481,46.074509
Aesculus hippocastanum,11.139487,46.074461
Aesculus hippocastanum,11.139248,46.074385
Acer saccharinum,11.139464,46.074368
Acer saccharinum,11.139498,46.074358
Acer saccharinum,11.139588,46.074318
Acer campestre,11.13968,46.074275
Acer campestre,11.139662,46.074247
Acer campestre,11.139692,46.074244
Cupressus sempervirens,11.139774,46.074164
Cupressus arizonica,11.139318,46.074166
Betula pendula,11.139394,46.074071
Cedrus deodara,11.139083,46.07412
Morus alba,11.139616,46.073861
Morus alba,11.139635,46.07381
Ginkgo biloba,11.139779,46.073952
Cupressus sempervirens,11.139863,46.074045
Cupressus sempervirens,11.139794,46.073865
Acer pseudoplatanus,11.139718,46.073771
Acer pseudoplatanus,11.139706,46.073716
Pinus strobus,11.139688,46.073687
Abies alba,11.116145,46.125527
Cupressus sempervirens,11.116309,46.125542
Cupressus sempervirens,11.116269,46.125531
Cupressus sempervirens,11.116308,46.125511
Davidia involucrata,11.116198,46.125335
Quercus petraea,11.116216,46.12528
Celtis australis,11.11626,46.125253
Fagus sylvatica,11.116311,46.125255
Sorbus torminalis,11.116371,46.125182
Celtis australis,11.116317,46.125134
Celtis australis,11.116187,46.12517
Ginkgo biloba,11.116193,46.125116
Ostrya carpinifolia,11.116095,46.125129
Davidia involucrata,11.116057,46.125201
Sorbus torminalis,11.116063,46.125031
Sorbus aucuparia,11.116118,46.125037
Platanus x hispanica,11.135836,46.133922
Platanus x hispanica,11.1358,46.133984
Platanus x hispanica,11.135787,46.134021
Platanus x hispanica,11.13576,46.13407
Platanus x hispanica,11.135735,46.134114
Sophora japonica,11.13584,46.134146
Platanus x hispanica,11.135922,46.134139
Carpinus betulus,11.13577,46.133291
Carpinus betulus,11.135684,46.133283
Acer pseudoplatanus,11.135638,46.133301
Acer pseudoplatanus,11.135592,46.133295
Betula pendula,11.135565,46.133305
Betula pendula,11.135515,46.133321
Betula pendula,11.135489,46.133316
Betula pendula,11.135472,46.133299
Fagus sylvatica,11.135275,46.133268
Fagus sylvatica,11.135271,46.13328
Morus alba,11.135233,46.133323
Pterocarya rhoifolia,11.135285,46.133405
Prunus,11.13536,46.133455
Tilia cordata,11.135399,46.133535
Carpinus betulus,11.111178,46.104533
Carpinus betulus,11.111155,46.104597
Carpinus betulus,11.110991,46.104653
Carpinus betulus,11.110835,46.104628
Carpinus betulus,11.110735,46.104619
Carpinus betulus,11.110657,46.104625
Alnus glutinosa,11.110838,46.104348
Alnus glutinosa,11.110891,46.104387
Alnus glutinosa,11.111038,46.104418
Platanus x hispanica,11.110657,46.104811
Pinus nigra,11.11068,46.104839
Pinus nigra,11.110642,46.10487
Pinus nigra,11.110646,46.10488
Betula pendula,11.110615,46.104885
Celtis australis,11.110601,46.104881
Betula pendula,11.110615,46.104911
Pinus nigra,11.110598,46.104914
Pinus nigra,11.110569,46.104934
Pinus nigra,11.110593,46.104954
Pinus nigra,11.11061,46.104961
Sophora japonica,11.110637,46.104983
Acer pseudoplatanus,11.11057,46.104993
Pinus nigra,11.110596,46.105028
Pinus nigra,11.11058,46.105023
Pinus nigra,11.110551,46.105033
Betula pendula,11.110559,46.105071
Pinus nigra,11.110573,46.105084
Betula pendula,11.110552,46.105144
Pyrus calleryana,11.110485,46.105126
Pinus nigra,11.110519,46.105164
Acer pseudoplatanus,11.110491,46.105158
Pinus nigra,11.110498,46.105189
Pinus nigra,11.110501,46.105221
Acer negundo,11.110452,46.105283
Sophora japonica,11.110519,46.105281
Sophora japonica,11.110468,46.105324
Acer pseudoplatanus,11.110522,46.10536
Cedrus deodara,11.110483,46.105452
Cedrus atlantica,11.110497,46.105501
Cedrus atlantica,11.110485,46.105537
Prunus cerasifera,11.110564,46.105645
Aesculus hippocastanum,11.110676,46.105604
Populus alba,11.11081,46.105672
Platanus x hispanica,11.11076,46.105612
Acer saccharinum,11.110917,46.105625
Celtis australis,11.110952,46.105686
Tilia cordata,11.111086,46.10574
Acer negundo,11.111146,46.105685
Fraxinus americana,11.11118,46.105727
Betula pendula,11.111233,46.105632
Prunus cerasifera,11.111257,46.105558
Quercus rubra,11.111278,46.105466
Quercus rubra,11.111301,46.105387
Quercus rubra,11.111332,46.105316
Quercus rubra,11.11134,46.10523
Quercus rubra,11.111244,46.105243
Tilia cordata,11.111538,46.105193
Tilia cordata,11.111628,46.10521
Tilia cordata,11.111711,46.105214
Tilia cordata,11.111792,46.105219
Tilia cordata,11.111861,46.105223
Liquidambar styraciflua,11.11173,46.105089
Liquidambar styraciflua,11.111602,46.105077
Parrotia persica,11.111907,46.10508
Parrotia persica,11.111936,46.104989
Tilia cordata,11.111774,46.104849
Tilia cordata,11.111653,46.104849
Tilia cordata,11.111536,46.104849
Tilia cordata,11.111456,46.104797
Tilia cordata,11.111351,46.104779
Tilia cordata,11.111223,46.10479
Tilia cordata,11.111138,46.104791
Tilia cordata,11.110953,46.104742
Celtis australis,11.108983,46.104616
Celtis australis,11.10907,46.104645
Celtis australis,11.10917,46.104683
Cupressus sempervirens,11.108831,46.104723
Cupressus sempervirens,11.108802,46.104707
Cupressus sempervirens,11.108842,46.104714
Cupressus sempervirens,11.109132,46.104746
Cupressus sempervirens,11.109107,46.104759
Celtis australis,11.109322,46.104785
Celtis australis,11.109435,46.104881
Cedrus deodara,11.109474,46.104788
Cedrus deodara,11.109498,46.104804
Morus alba,11.10939,46.104946
Sophora japonica,11.109336,46.105
Prunus cerasifera,11.109262,46.104981
Prunus cerasifera,11.109189,46.104971
Prunus cerasifera,11.10914,46.104952
Ostrya carpinifolia,11.108956,46.105085
Ostrya carpinifolia,11.108908,46.105102
Celtis australis,11.108842,46.105174
Liriodendron tulipifera,11.108948,46.105206
Sophora japonica,11.109006,46.105146
Acer palmatum,11.109092,46.105104
Pinus nigra,11.108576,46.105096
Cupressus sempervirens,11.108655,46.104616
Cupressus sempervirens,11.108644,46.10461
Cupressus sempervirens,11.108649,46.104581
Ulmus minor,11.108665,46.104516
Celtis australis,11.108637,46.10444
Celtis australis,11.108548,46.104423
Celtis australis,11.108474,46.104408
Betula pendula,11.10844,46.104452
Acer platanoides,11.108256,46.104778
Celtis australis,11.1134,46.104093
Celtis australis,11.113394,46.104043
Ostrya carpinifolia,11.113403,46.103855
Fraxinus ornus,11.113419,46.104127
Quercus rubra,11.113482,46.104182
Fraxinus ornus,11.113391,46.1042
Fraxinus ornus,11.113393,46.104282
Fraxinus ornus,11.113358,46.104363
Fraxinus ornus,11.113347,46.104467
Cupressus sempervirens,11.11341,46.104452
Cupressus sempervirens,11.113422,46.104425
Cupressus,11.113459,46.104384
Populus nigra,11.110393,46.109633
Celtis australis,11.110356,46.109553
Celtis australis,11.110234,46.109508
Celtis australis,11.110213,46.109645
Aesculus hippocastanum,11.110215,46.109752
Acer negundo,11.134745,46.040642
Fagus,11.134765,46.040726
Prunus cerasifera,11.134856,46.040754
Platanus x hispanica,11.134954,46.040712
Tilia cordata,11.135028,46.040607
Ginkgo biloba,11.134856,46.04059
Fagus,11.134605,46.040367
Platanus x hispanica,11.134565,46.040343
Fraxinus angustifolia,11.134628,46.040264
Prunus avium,11.134687,46.040128
Platanus x hispanica,11.134711,46.040035
Betula pendula,11.134789,46.04002
Betula pendula,11.134841,46.039994
Betula pendula,11.134803,46.039969
Acer pseudoplatanus,11.139656,46.041488
Celtis australis,11.139565,46.041491
Acer pseudoplatanus,11.139523,46.041552
Acer negundo,11.139454,46.041528
Acer pseudoplatanus,11.139381,46.041478
Acer saccharinum,11.139247,46.041416
Acer saccharinum,11.139225,46.041384
Celtis australis,11.139291,46.041335
Acer negundo,11.139246,46.041243
Acer negundo,11.139259,46.041216
Liriodendron tulipifera,11.13934,46.041078
Acer pseudoplatanus,11.139237,46.041062
Acer pseudoplatanus,11.13924,46.040996
Acer pseudoplatanus,11.139319,46.040931
Tilia cordata,11.139249,46.040854
Acer pseudoplatanus,11.139235,46.040781
Acer pseudoplatanus,11.139307,46.040749
Acer pseudoplatanus,11.139446,46.04072
Acer pseudoplatanus,11.139599,46.040754
Acer pseudoplatanus,11.13961,46.040685
Prunus cerasifera,11.102751,46.100367
Prunus cerasifera,11.102681,46.100373
Prunus cerasifera,11.102561,46.100386
Prunus cerasifera,11.102489,46.10038
Prunus cerasifera,11.10241,46.100391
Prunus cerasifera,11.10234,46.100396
Morus alba,11.102447,46.100341
Quercus rubra,11.10244,46.100276
Celtis australis,11.118008,46.100835
Liquidambar styraciflua,11.11806,46.100683
Tilia cordata,11.118056,46.100498
Tilia cordata,11.118169,46.100484
Tilia cordata,11.118232,46.100518
Acer saccharinum,11.118328,46.100604
Acer saccharinum,11.118335,46.100549
Acer saccharinum,11.118457,46.100553
Salix,11.110444,46.105008
Quercus,11.110377,46.104931
Quercus,11.110432,46.104845
Quercus,11.110471,46.104768
Quercus,11.110482,46.104675
Quercus,11.110594,46.104485
Quercus,11.110444,46.104436
Quercus,11.110332,46.104425
Ulmus laevis,11.125926,46.052253
Picea abies,11.125758,46.052263
Picea abies,11.125797,46.052239
Abies,11.125727,46.052165
Abies,11.12573,46.052145
Quercus rubra,11.12572,46.052056
Acer saccharinum,11.125817,46.052005
Quercus rubra,11.125676,46.051995
Acer saccharinum,11.125896,46.051876
Acer saccharinum,11.125904,46.051816
Acer saccharinum,11.125987,46.051857
Acer saccharinum,11.126075,46.051817
Corylus colurna,11.126137,46.051695
Corylus colurna,11.126115,46.051607
Corylus colurna,11.126095,46.05152
Corylus colurna,11.126079,46.051435
Ostrya carpinifolia,11.126018,46.051351
Picea abies,11.12573,46.05189
Abies,11.125713,46.05181
Abies,11.125741,46.051797
Abies,11.125736,46.051816
Abies,11.125704,46.051744
Abies,11.125672,46.051662
Tilia cordata,11.125736,46.051611
Tilia cordata,11.125698,46.051541
Picea abies,11.125724,46.051477
Abies,11.125673,46.05145
Picea abies,11.125721,46.05142
Picea abies,11.125703,46.051387
Prunus cerasifera,11.125749,46.051312
Prunus cerasifera,11.125834,46.051302
Fraxinus excelsior,11.126007,46.051228
Tilia cordata,11.125756,46.051223
Tilia cordata,11.125799,46.05122
Tilia cordata,11.12577,46.051136
Tilia cordata,11.125737,46.051084
Tilia cordata,11.125872,46.051096
Corylus colurna,11.125965,46.051086
Fraxinus excelsior,11.125946,46.050993
Celtis australis,11.124647,46.05095
Picea obovata,11.12584,46.050986
Picea obovata,11.12581,46.050963
Fraxinus excelsior,11.125833,46.050913
Fraxinus excelsior,11.125729,46.050902
Fraxinus excelsior,11.125638,46.050881
Fraxinus excelsior,11.125531,46.05087
Fraxinus excelsior,11.125438,46.050864
Ulmus minor,11.125413,46.050899
Picea pungens,11.125508,46.050924
Picea pungens,11.125531,46.050949
Picea pungens,11.125587,46.05093
Picea pungens,11.125628,46.050986
Picea pungens,11.125654,46.050947
Picea pungens,11.125729,46.050955
Picea pungens,11.125743,46.050986
Aesculus hippocastanum,11.125562,46.051173
Cedrus deodara,11.125381,46.051336
Cedrus deodara,11.125285,46.051334
Pinus nigra,11.12523,46.051073
Pinus nigra,11.125264,46.051073
Pinus nigra,11.12528,46.051098
Pinus nigra,11.125296,46.051067
Pinus nigra,11.125324,46.051066
Pinus nigra,11.125317,46.051033
Pinus nigra,11.12534,46.050996
Pinus nigra,11.125369,46.051034
Pinus nigra,11.125412,46.051042
Pinus nigra,11.125423,46.051009
Acer campestre,11.12538,46.050908
Prunus cerasifera,11.125323,46.050907
Prunus cerasifera,11.12521,46.050901
Prunus cerasifera,11.125229,46.050944
Prunus cerasifera,11.125132,46.050899
Prunus cerasifera,11.125043,46.05096
Prunus cerasifera,11.125016,46.051093
Prunus cerasifera,11.125181,46.051189
Cedrus deodara,11.12482,46.051107
Cedrus deodara,11.124765,46.051179
Prunus cerasifera,11.124823,46.050972
Prunus cerasifera,11.124993,46.050887
Prunus cerasifera,11.124533,46.050919
Crataegus,11.124568,46.050837
Crataegus,11.124513,46.050861
Crataegus,11.124273,46.05094
Crataegus,11.124184,46.05095
Crataegus,11.124096,46.050943
Crataegus,11.124013,46.050938
Prunus cerasifera,11.123939,46.050872
Crataegus,11.124688,46.050846
Fraxinus ornus,11.125338,46.050856
Fraxinus ornus,11.125209,46.050849
Fraxinus excelsior,11.125071,46.050827
Aesculus hippocastanum,11.124497,46.050988
Aesculus hippocastanum,11.124437,46.050996
Diospyros kaki,11.124325,46.050997
Ostrya carpinifolia,11.124251,46.050973
Ostrya carpinifolia,11.124185,46.050994
Ostrya carpinifolia,11.124195,46.05098
Cedrus atlantica,11.124056,46.050987
Cedrus atlantica,11.123994,46.051004
Cedrus atlantica,11.123937,46.05099
Fraxinus excelsior,11.123954,46.050877
Fraxinus excelsior,11.124052,46.050821
Fraxinus excelsior,11.124273,46.050761
Aesculus hippocastanum,11.124272,46.050805
Aesculus hippocastanum,11.124184,46.050824
Aesculus hippocastanum,11.124237,46.050884
Fraxinus excelsior,11.124497,46.050778
Fraxinus excelsior,11.124598,46.050781
Fraxinus excelsior,11.124714,46.050801
Fraxinus excelsior,11.124877,46.050803
Ulmus glabra,11.125948,46.053054
Ulmus glabra,11.125797,46.052995
Ulmus glabra,11.125763,46.053016
Ulmus glabra,11.12575,46.05304
Ulmus glabra,11.125727,46.053096
Ulmus glabra,11.125742,46.053111
Ulmus glabra,11.125993,46.053291
Ulmus glabra,11.125769,46.053303
Magnolia,11.125605,46.057927
Ligustrum lucidum,11.125516,46.057869
Ilex aquifolium,11.125442,46.057817
Platanus orientalis,11.126486,46.058536
Platanus orientalis,11.12644,46.058487
Chamaecyparis,11.126385,46.058519
Cupressus torulosa,11.126317,46.058532
Carpinus betulus,11.126233,46.058451
Platanus orientalis,11.126378,46.058441
Platanus orientalis,11.126318,46.058382
Platanus orientalis,11.126268,46.058318
Thuja plicata,11.126231,46.058364
Cupressus torulosa,11.126194,46.05838
Cedrus deodara,11.126074,46.058314
Cedrus deodara,11.126087,46.058271
Cedrus deodara,11.126009,46.058207
Cedrus deodara,11.126066,46.058206
Ginkgo biloba,11.126133,46.058259
Platanus occidentalis,11.12618,46.058249
Platanus occidentalis,11.126135,46.058202
Platanus occidentalis,11.126096,46.058149
Platanus orientalis,11.126041,46.058106
Platanus orientalis,11.125984,46.05805
Platanus orientalis,11.125956,46.057977
Picea abies,11.125864,46.058073
Platanus orientalis,11.125913,46.057914
Platanus orientalis,11.125841,46.057839
Platanus orientalis,11.125786,46.05779
Ginkgo biloba,11.125776,46.057889
Cedrus atlantica,11.125739,46.057861
Acer platanoides,11.125651,46.057823
Thuja plicata,11.125605,46.057889
Ligustrum lucidum,11.12571,46.057947
Platanus occidentalis,11.125687,46.057705
Platanus occidentalis,11.125645,46.057661
Platanus occidentalis,11.125602,46.057612
Platanus orientalis,11.125576,46.057547
Acer campestre,11.125549,46.057659
Cedrus atlantica,11.125467,46.057639
Platanus occidentalis,11.125481,46.057678
Acer campestre,11.125342,46.057695
Acer campestre,11.125295,46.057702
Acer saccharinum,11.125223,46.057551
Cedrus atlantica,11.125114,46.057384
Cedrus atlantica,11.12518,46.057378
Cedrus atlantica,11.125169,46.057305
Acer platanoides,11.125258,46.057374
Platanus orientalis,11.125326,46.057323
Platanus occidentalis,11.125423,46.057403
Acer negundo,11.125115,46.057311
Platanus occidentalis,11.124951,46.057289
Carpinus betulus,11.124968,46.057085
Platanus occidentalis,11.125189,46.057084
Platanus occidentalis,11.1252,46.057104
Platanus occidentalis,11.125086,46.057032
Platanus occidentalis,11.125041,46.056954
Platanus orientalis,11.124974,46.056874
Platanus occidentalis,11.124933,46.056844
Platanus occidentalis,11.124891,46.056802
Platanus occidentalis,11.124855,46.056745
Acer platanoides,11.124728,46.056805
Betula pendula,11.124685,46.056801
Cedrus atlantica,11.124776,46.05683
Cedrus atlantica,11.124665,46.056842
Ginkgo biloba,11.124605,46.056869
Cedrus atlantica,11.124675,46.056904
Fagus sylvatica,11.124736,46.056961
Acer platanoides,11.124779,46.056991
Fagus sylvatica,11.124778,46.05703
Acer saccharinum,11.124788,46.057077
Ulmus minor,11.124474,46.056725
Acer negundo,11.124519,46.056664
Cupressus torulosa,11.124514,46.056548
Pinus nigra,11.1244,46.056508
Pinus nigra,11.124345,46.056459
Pinus nigra,11.124327,46.056398
Pinus nigra,11.124277,46.056391
Pinus nigra,11.124268,46.056352
Acer campestre,11.124293,46.056329
Ostrya carpinifolia,11.124232,46.056243
Pinus nigra,11.124363,46.056418
Platanus orientalis,11.124433,46.056343
Platanus orientalis,11.124477,46.056391
Platanus orientalis,11.124505,46.056437
Platanus orientalis,11.124548,46.056502
Platanus orientalis,11.124604,46.056566
Platanus orientalis,11.124639,46.056592
Cedrus deodara,11.123032,46.054193
Cedrus deodara,11.123058,46.054241
Cedrus deodara,11.123136,46.054243
Aesculus hippocastanum,11.12319,46.054325
Aesculus hippocastanum,11.123212,46.054303
Aesculus hippocastanum,11.123265,46.054304
Prunus cerasifera,11.1233,46.054369
Prunus cerasifera,11.123435,46.05439
Prunus cerasifera,11.123526,46.054412
Prunus cerasifera,11.123632,46.054461
Prunus cerasifera,11.123654,46.05448
Cercis siliquastrum,11.123732,46.054527
Prunus cerasifera,11.123814,46.054571
Cercis siliquastrum,11.123917,46.054609
Cercis siliquastrum,11.123993,46.05465
Prunus cerasifera,11.124062,46.054692
Prunus cerasifera,11.124134,46.054729
Prunus cerasifera,11.124221,46.054748
Prunus cerasifera,11.124285,46.054767
Prunus cerasifera,11.12432,46.054783
Prunus cerasifera,11.124411,46.054819
Prunus cerasifera,11.124467,46.054846
Cercis siliquastrum,11.124533,46.054867
Prunus cerasifera,11.124605,46.054891
Prunus cerasifera,11.12467,46.054909
Prunus cerasifera,11.124744,46.054921
Cercis siliquastrum,11.124823,46.054952
Prunus cerasifera,11.124878,46.054966
Cercis siliquastrum,11.125023,46.054988
Prunus cerasifera,11.125089,46.055019
Prunus cerasifera,11.125148,46.054984
Prunus cerasifera,11.125226,46.055002
Cercis siliquastrum,11.125389,46.055045
Cercis siliquastrum,11.125466,46.055055
Cercis siliquastrum,11.125557,46.055071
Cedrus deodara,11.125863,46.05504
Cedrus atlantica,11.125949,46.055056
Cedrus atlantica,11.125966,46.055063
Cedrus atlantica,11.126036,46.055067
Cedrus atlantica,11.126074,46.055075
Betula pendula,11.126212,46.055216
Betula pendula,11.126248,46.055172
Betula pendula,11.126261,46.055216
Betula pendula,11.126305,46.055195
Betula pendula,11.126304,46.055172
Betula pendula,11.126984,46.055167
Acer campestre,11.126604,46.055527
Tilia cordata,11.126506,46.055507
Acer negundo,11.12641,46.055529
Cedrus atlantica,11.125784,46.055219
Cedrus atlantica,11.125799,46.055183
Cedrus atlantica,11.125731,46.055203
Cedrus atlantica,11.12571,46.055172
Prunus cerasifera,11.125714,46.055135
Prunus cerasifera,11.125418,46.055086
Prunus cerasifera,11.125342,46.055068
Cercis siliquastrum,11.125282,46.055062
Prunus cerasifera,11.125207,46.055042
Prunus cerasifera,11.125137,46.055031
Acer campestre,11.1251,46.05505
Acer campestre,11.125067,46.055043
Cercis siliquastrum,11.124997,46.055004
Prunus cerasifera,11.124909,46.054977
Cercis siliquastrum,11.12484,46.054953
Prunus cerasifera,11.124761,46.054933
Cercis siliquastrum,11.124685,46.054912
Prunus cerasifera,11.124626,46.054886
Prunus cerasifera,11.124562,46.054873
Cedrus deodara,11.124438,46.054895
Cedrus deodara,11.124386,46.05488
Cedrus deodara,11.124344,46.054894
Cedrus deodara,11.124343,46.054832
Tilia cordata,11.124065,46.054923
Tilia cordata,11.124132,46.054874
Tilia cordata,11.124166,46.054943
Carpinus betulus,11.123684,46.054722
Carpinus betulus,11.123659,46.054716
Carpinus betulus,11.123649,46.054698
Carpinus betulus,11.123608,46.054685
Thuja orientalis,11.12348,46.054634
Ginkgo biloba,11.123682,46.054546
Alnus,11.113461,46.059182
Alnus,11.113397,46.059176
Pyrus calleryana,11.113361,46.059151
Pyrus calleryana,11.113421,46.05922
Alnus,11.113307,46.059174
Alnus,11.11332,46.059136
Alnus,11.113264,46.059132
Alnus,11.113192,46.059132
Sorbus aucuparia,11.11315,46.059182
Sorbus aucuparia,11.113154,46.059109
Alnus,11.113105,46.059108
Pyrus calleryana,11.113105,46.059133
Alnus,11.113102,46.059164
Pyrus calleryana,11.113095,46.05921
Sorbus aucuparia,11.113049,46.05911
Alnus,11.113048,46.059168
Acer pseudoplatanus,11.113001,46.059127
Pyrus calleryana,11.112997,46.059208
Alnus,11.112953,46.059125
Pyrus calleryana,11.112953,46.059253
Pyrus calleryana,11.113063,46.05926
Betula,11.112928,46.059109
Betula,11.11291,46.059128
Betula,11.112924,46.059122
Betula,11.112906,46.05912
Fagus sylvatica,11.112909,46.059137
Betula,11.112848,46.059124
Acer pseudoplatanus,11.112777,46.059125
Betula,11.112813,46.059148
Betula,11.11286,46.059246
Acer pseudoplatanus,11.112839,46.059312
Betula,11.112782,46.059248
Betula,11.112782,46.059318
Pyrus calleryana,11.112869,46.059339
Betula,11.112817,46.059345
Betula,11.112772,46.059349
Fagus sylvatica,11.112735,46.059353
Betula,11.112797,46.059383
Pyrus calleryana,11.112851,46.059417
Betula,11.112801,46.059417
Betula,11.112819,46.059449
Betula,11.112821,46.05948
Betula,11.112927,46.059482
Betula,11.112981,46.059478
Acer pseudoplatanus,11.113076,46.059488
Acer pseudoplatanus,11.113181,46.059492
Acer pseudoplatanus,11.113179,46.059528
Alnus,11.113035,46.059517
Alnus,11.112988,46.059512
Alnus,11.112954,46.059511
Betula,11.112926,46.059511
Betula,11.112893,46.05951
Fagus sylvatica,11.11274,46.059485
Aesculus hippocastanum,11.129179,46.06768
Pinus nigra,11.129236,46.067662
Pinus nigra,11.129212,46.067683
Celtis australis,11.129032,46.067517
Carpinus betulus,11.129141,46.067554
Carpinus betulus,11.129164,46.067561
Carpinus betulus,11.129158,46.067577
Ligustrum lucidum,11.129273,46.067584
Celtis australis,11.129365,46.067576
Celtis australis,11.129354,46.067599
Ligustrum lucidum,11.12955,46.067543
Ulmus glabra,11.129712,46.06753
Ulmus glabra,11.129633,46.067614
Celtis australis,11.129566,46.067616
Celtis australis,11.129488,46.067731
Celtis australis,11.129492,46.067648
Ligustrum lucidum,11.129363,46.067735
Celtis australis,11.129288,46.067721
Celtis australis,11.129198,46.067743
Celtis australis,11.129345,46.067634
Celtis australis,11.129107,46.067726
Pinus nigra,11.129134,46.067758
Celtis australis,11.129075,46.067663
Pterocarya rhoifolia,11.129133,46.067686
Ligustrum lucidum,11.129061,46.067738
Celtis australis,11.129157,46.06769
Celtis australis,11.129229,46.06767
Celtis australis,11.129233,46.067682
Celtis australis,11.129183,46.067913
Celtis australis,11.129212,46.067935
Morus alba,11.129279,46.067946
Celtis australis,11.129298,46.067918
Morus alba,11.129335,46.067902
Cupressus lusitanica,11.129124,46.067958
Celtis australis,11.129146,46.067873
Aesculus hippocastanum,11.129036,46.06802
Populus nigra,11.129192,46.068071
Taxus baccata,11.129145,46.068141
Taxus baccata,11.12891,46.068049
Cupressus lusitanica,11.128859,46.067863
Pseudotsuga menziesii,11.12895,46.067766
Picea pungens,11.128915,46.067786
Celtis australis,11.128807,46.067705
Pterocarya rhoifolia,11.128719,46.067862
Aesculus hippocastanum,11.128967,46.067856
Aesculus hippocastanum,11.128814,46.068415
Aesculus hippocastanum,11.128874,46.068402
Aesculus hippocastanum,11.128909,46.068431
Aesculus hippocastanum,11.128948,46.068437
Aesculus hippocastanum,11.128917,46.068365
Aesculus hippocastanum,11.128891,46.068268
Aesculus hippocastanum,11.128791,46.068301
Aesculus hippocastanum,11.128731,46.068236
Aesculus hippocastanum,11.128765,46.068211
Aesculus hippocastanum,11.128819,46.068171
Aesculus hippocastanum,11.128835,46.068128
Aesculus hippocastanum,11.128814,46.068126
Aesculus hippocastanum,11.128748,46.068123
Aesculus hippocastanum,11.128817,46.068081
Aesculus hippocastanum,11.128772,46.068044
Aesculus hippocastanum,11.128708,46.068022
Aesculus hippocastanum,11.12873,46.068048
Aesculus hippocastanum,11.128647,46.068054
Aesculus hippocastanum,11.128654,46.068108
Sophora japonica,11.12858,46.067997
Aesculus hippocastanum,11.128595,46.067945
Tilia x europaea,11.128525,46.067927
Sophora japonica,11.128462,46.068015
Sorbus thuringiaca,11.128397,46.068211
Pinus pinaster,11.128331,46.068291
Cedrus deodara,11.128438,46.06827
Cedrus deodara,11.128471,46.068351
Cedrus deodara,11.128382,46.068398
Cedrus deodara,11.12829,46.068501
Robinia pseudoacacia,11.128306,46.068411
Robinia pseudoacacia,11.128212,46.068407
Pinus pinaster,11.128092,46.068283
Pinus pinaster,11.128025,46.068247
Robinia pseudoacacia,11.128049,46.068252
Cedrus deodara,11.128083,46.068192
Sorbus torminalis,11.128029,46.068224
Ginkgo biloba,11.128169,46.067856
Picea abies,11.128154,46.067895
Catalpa bignonioides,11.128284,46.068069
Cedrus deodara,11.128241,46.068065
Cedrus deodara,11.128236,46.068088
Cedrus deodara,11.12784,46.068008
Cedrus atlantica,11.127859,46.068113
Pinus cembra,11.127906,46.067979
Picea abies,11.127996,46.067924
Ginkgo biloba,11.128005,46.067814
Cedrus deodara,11.128047,46.067809
Sophora japonica,11.128021,46.067737
Sophora japonica,11.128103,46.067778
Robinia pseudoacacia,11.128084,46.067816
Pseudotsuga menziesii,11.128055,46.067943
Robinia pseudoacacia,11.128162,46.067933
Populus nigra,11.09163,46.120813
Tilia,11.091437,46.120442
Malus floribunda,11.091943,46.121017
Picea abies,11.128272,46.069639
Picea abies,11.12831,46.069565
Celtis australis,11.128421,46.069581
Cupressus,11.128436,46.06959
Ligustrum,11.128468,46.069593
Ligustrum,11.128492,46.069548
Ligustrum,11.128488,46.069486
Ligustrum,11.128495,46.069455
Picea abies,11.128413,46.069493
Picea abies,11.128401,46.069494
Picea abies,11.128354,46.069494
Picea abies,11.128355,46.069457
Picea abies,11.128384,46.069464
Picea abies,11.128238,46.069465
Cedrus deodara,11.128108,46.069414
